,GRTS.Cell.ID,Quadrant,Night,LACI,LANO,MYCA,MYEV,MYLU,MYVO,MYYU,NoID,Year,Lat,Long,sset,srise,mrise,mset,GRTS_ID,Name,SiteName,Elevation,Habitat.Type,Feature.Sampled,Distance.to.Clutter..m.,Percent.Clutter,Water.Nearby,WaterDist,WaterType,Region,nightlen,observationtime,mtime,mtime2h,Nightly.Mean.Temp,Nightly.Min.Temp,Nightly.Max.Temp,Nightly.Mean.RH,Nightly.Min.RH,Nightly.Max.RH,Nightly.Precipitation,Nightly.Mean.Windsp,ddclim,WeatherSource,strm_dist,lake_dist,harv_dist,harv_year,road_dist,rnum,Fullcount,jNight,jNightM15,Habitat2,Count,SpeciesGroup,SpeciesFullPool,SpeciesSingleton,SpeciesPartPool,Site_key
11692,315563,SW1,2021-07-09,0,0,0,0,1,0,0,0,2021,58.3602,-134.60811,2021-07-09 21:59,2021-07-10 04:09,NA,2021-07-09T22:34:09,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.25693287,0.298599537,0.024398148,0,12.78571429,12.2,13.3,85.42857143,80,89,NA,0.73015873,190.9262413,NA,191.86,98.59,7595.84,1986,1254.57,2431,1,190,55,wetland,1,MYVO,0,0,0,315563
11693,315563,SW1,2021-07-10,0,0,0,0,13,0,0,8,2021,58.3602,-134.60811,2021-07-10 21:57,2021-07-11 04:10,NA,2021-07-10T23:05:29,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.258865741,0.300532407,0.047025463,0,10.72857143,10,12.2,87.71428571,86,89,0,1.492063492,195.6262413,NA,191.86,98.59,7595.84,1986,1254.57,2432,21,191,56,wetland,13,MYVO,0,0,0,315563
11694,315563,SW1,2021-07-11,0,0,0,0,10,0,0,6,2021,58.3602,-134.60811,2021-07-11 21:56,2021-07-12 04:12,NA,2021-07-11T23:25:54,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.260868056,0.302534722,0.062106481,0,12.85714286,11.7,13.9,84.28571429,77,89,1,6.03968254,197.8762413,NA,191.86,98.59,7595.84,1986,1254.57,2433,16,192,57,wetland,10,MYVO,0,0,0,315563
11695,315563,SW1,2021-07-12,0,0,1,0,8,0,0,2,2021,58.3602,-134.60811,2021-07-12 21:55,2021-07-13 04:13,NA,2021-07-12T23:39:39,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.262951389,0.304618056,0.072604167,0,13.15714286,12.8,13.3,90.71428571,89,93,1,3.623015873,200.6762413,NA,191.86,98.59,7595.84,1986,1254.57,2434,11,193,58,wetland,9,MYVO,0,0,0,315563
11696,315563,SW1,2022-06-24,0,0,0,0,8,0,0,4,2022,58.3602,-134.60811,2022-06-24 22:09,2022-06-25 03:52,2022-06-25T01:55:24,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.238680556,0.280347222,0.081643519,0.073703704,11.67142857,10,16.1,85.71428571,67,93,0,0,141.7298595,NA,191.86,98.59,7595.84,1986,1254.57,2435,12,175,40,wetland,8,MYVO,0,0,0,315563
11697,315563,SW1,2022-06-25,0,0,0,0,2,0,0,1,2022,58.3602,-134.60811,2022-06-25 22:09,2022-06-26 03:53,2022-06-26T02:06:35,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.239178241,0.280844907,0.074282407,0.0815625,12.47142857,9.4,17.8,78.71428571,56,93,0,0,147.1679284,NA,191.86,98.59,7595.84,1986,1254.57,2436,3,176,41,wetland,2,MYVO,0,0,0,315563
11698,315563,SW1,2022-06-26,0,0,0,0,3,0,0,3,2022,58.3602,-134.60811,2022-06-26 22:08,2022-06-27 03:54,2022-06-27T02:24:31,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.239768519,0.281435185,0.062280093,0.094155093,13.02857143,11.7,15.6,75.85714286,67,83,0,0.428571429,154.9679284,NA,191.86,98.59,7595.84,1986,1254.57,2437,6,177,42,wetland,3,MYVO,0,0,0,315563
11699,315563,SW1,2022-06-27,0,0,0,0,9,0,0,3,2022,58.3602,-134.60811,2022-06-27 22:08,2022-06-28 03:54,2022-06-28T02:54:12,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.240474537,0.282141204,0.042164352,0.114976852,13.97142857,11.7,16.7,75.28571429,65,86,0,0.603174603,162.7663716,NA,191.86,98.59,7595.84,1986,1254.57,2438,12,178,43,wetland,9,MYVO,0,0,0,315563
11700,315563,SW1,2022-06-28,0,0,0,0,3,0,0,13,2022,58.3602,-134.60811,2022-06-28 22:08,2022-06-29 03:55,2022-06-29T03:41:17,2022-06-28T22:51:14,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.241273148,0.282939815,-0.201423611,0.147928241,16.67142857,15.6,18.3,66.28571429,54,72,0,1.246031746,171.4163716,NA,191.86,98.59,7595.84,1986,1254.57,2439,16,179,44,wetland,3,MYVO,0,0,0,315563
11701,315563,SW1,2022-06-29,0,1,0,0,12,0,0,13,2022,58.3602,-134.60811,2022-06-29 22:07,2022-06-30 03:56,NA,2022-06-29T23:30:29,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.242175926,0.283842593,0.057395833,0,16.12857143,15,17.2,70.42857143,67,72,0,4.253968254,181.7163716,NA,191.86,98.59,7595.84,1986,1254.57,2440,26,180,45,wetland,13,MYVO,0,0,0,315563
11702,315563,SW1,2022-06-30,0,0,0,0,12,0,0,22,2022,58.3602,-134.60811,2022-06-30 22:07,2022-07-01 03:57,NA,2022-06-30T23:54:30,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.24318287,0.284849537,0.07443287,0,11.64285714,9.4,14.4,79.71428571,70,90,0,0.428571429,190.0663716,NA,191.86,98.59,7595.84,1986,1254.57,2441,34,181,46,wetland,12,MYVO,0,0,0,315563
11703,315563,SW1,2022-07-01,0,0,0,0,5,0,0,2,2022,58.3602,-134.60811,2022-07-01 22:06,2022-07-02 03:58,NA,2022-07-02T00:09:07,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.244293981,0.285960648,0.085,0.001666667,12.21428571,9.4,13.9,86.28571429,81,90,0,0.73015873,196.7163716,NA,191.86,98.59,7595.84,1986,1254.57,2442,7,182,47,wetland,5,MYVO,0,0,0,315563
11704,315563,SW1,2022-07-02,0,0,0,0,5,0,0,2,2022,58.3602,-134.60811,2022-07-02 22:06,2022-07-03 03:59,NA,2022-07-03T00:18:26,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.245497685,0.287164352,0.09193287,0.008599537,14.04285714,12.2,17.2,79.57142857,63,86,0,0,202.5717669,NA,191.86,98.59,7595.84,1986,1254.57,2443,7,183,48,wetland,5,MYVO,0,0,0,315563
11705,315563,SW1,2022-07-03,0,0,0,0,6,0,0,1,2022,58.3602,-134.60811,2022-07-03 22:05,2022-07-04 04:00,NA,2022-07-04T00:24:50,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.246805556,0.288472222,0.096898148,0.013564815,15.05714286,12.8,17.2,73,63,87,0,0.873015873,209.5229029,NA,191.86,98.59,7595.84,1986,1254.57,2444,7,184,49,wetland,6,MYVO,0,0,0,315563
11706,315563,SW1,2022-07-04,0,0,0,1,8,0,0,1,2022,58.3602,-134.60811,2022-07-04 22:04,2022-07-05 04:01,NA,2022-07-05T00:29:39,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.248194444,0.289861111,0.100810185,0.017476852,18.41428571,16.7,21.1,61.85714286,51,70,0,1.158730159,218.9729029,NA,191.86,98.59,7595.84,1986,1254.57,2445,10,185,50,wetland,9,MYVO,0,0,0,315563
11707,315563,SW1,2022-07-05,0,1,0,1,13,0,0,4,2022,58.3602,-134.60811,2022-07-05 22:03,2022-07-06 04:03,NA,2022-07-06T00:33:49,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.2496875,0.291354167,0.104328704,0.02099537,16.52857143,15.6,18.9,76,68,80,0,2.53968254,229.5229029,NA,191.86,98.59,7595.84,1986,1254.57,2446,19,186,51,wetland,15,MYVO,0,0,0,315563
11708,315563,SW1,2022-07-06,0,0,0,2,16,0,0,3,2022,58.3602,-134.60811,2022-07-06 22:02,2022-07-07 04:04,NA,2022-07-07T00:38:00,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.251261574,0.292928241,0.107905093,0.024571759,15.32857143,13.9,16.1,78.71428571,72,84,0,1.246031746,240.0729029,NA,191.86,98.59,7595.84,1986,1254.57,2447,21,187,52,wetland,18,MYVO,0,0,0,315563
11709,315563,SW1,2022-07-07,0,0,0,4,8,0,0,3,2022,58.3602,-134.60811,2022-07-07 22:01,2022-07-08 04:05,NA,2022-07-08T00:43:01,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.252916667,0.294583333,0.112094907,0.028761574,12.8,12.8,12.8,93,93,93,3,4.682539683,248.9729029,NA,191.86,98.59,7595.84,1986,1254.57,2448,15,188,53,wetland,12,MYVO,0,0,0,315563
11710,315563,SW1,2022-07-08,0,2,0,0,30,0,0,17,2022,58.3602,-134.60811,2022-07-08 22:00,2022-07-09 04:07,NA,2022-07-09T00:50:00,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.254664352,0.296331019,0.117708333,0.034375,13.01428571,12.8,13.3,91.71428571,90,93,2,2.80952381,253.9729029,NA,191.86,98.59,7595.84,1986,1254.57,2449,49,189,54,wetland,32,MYVO,0,0,0,315563
11711,315563,SW1,2022-07-09,0,0,0,0,21,0,0,14,2022,58.3602,-134.60811,2022-07-09 21:59,2022-07-10 04:08,NA,2022-07-10T01:01:03,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.256493056,0.298159722,0.12619213,0.042858796,13.48571429,12.8,14.4,88.28571429,81,93,0,2.948412698,258.1729029,NA,191.86,98.59,7595.84,1986,1254.57,2450,35,190,55,wetland,21,MYVO,0,0,0,315563
11712,315563,SW1,2022-07-10,0,0,0,0,18,0,0,6,2022,58.3602,-134.60811,2022-07-10 21:58,2022-07-11 04:10,NA,2022-07-11T01:20:43,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.258402778,0.300069444,0.140706019,0.057372685,12.05714286,11.7,12.2,89.14285714,86,93,7,7.658730159,262.9229029,NA,191.86,98.59,7595.84,1986,1254.57,2451,24,191,56,wetland,18,MYVO,0,0,0,315563
11713,315563,SW1,2023-07-05,0,0,0,2,18,0,0,9,2023,58.3602,-134.60811,2023-07-05 22:03,2023-07-06 04:02,2023-07-06T00:01:55,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.249305556,0.290972222,0.167280093,0,11.11428571,9.4,14.4,76.71428571,62,86,0,1.388888889,166.4256007,NA,191.86,98.59,7595.84,1986,1254.57,2452,29,186,51,wetland,20,MYVO,0,0,0,315563
11714,315563,SW1,2023-07-06,0,0,0,1,8,0,0,5,2023,58.3602,-134.60811,2023-07-06 22:02,2023-07-07 04:04,2023-07-07T00:07:49,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.250868056,0.292534722,0.164085648,0.003449074,13.24285714,11.1,18.3,79.14285714,63,93,0,0.817460317,170.6400095,NA,191.86,98.59,7595.84,1986,1254.57,2453,14,187,52,wetland,9,MYVO,0,0,0,315563
11715,315563,SW1,2023-07-07,0,0,0,0,11,0,0,6,2023,58.3602,-134.60811,2023-07-07 22:01,2023-07-08 04:05,2023-07-08T00:11:43,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.252511574,0.294178241,0.162314815,0.006863426,14.51428571,11.1,18.3,82,63,93,0,0.857142857,177.3420269,NA,191.86,98.59,7595.84,1986,1254.57,2454,17,188,53,wetland,11,MYVO,0,0,0,315563
11716,315563,SW1,2023-07-08,0,0,0,0,13,0,0,9,2023,58.3602,-134.60811,2023-07-08 22:00,2023-07-09 04:06,2023-07-09T00:14:48,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.254236111,0.295902778,0.161145833,0.009756944,12.77142857,11.1,15,69.85714286,58,77,0,3.753968254,187.5920269,NA,191.86,98.59,7595.84,1986,1254.57,2455,22,189,54,wetland,13,MYVO,0,0,0,315563
11717,315563,SW1,2023-07-09,0,0,0,0,13,0,0,10,2023,58.3602,-134.60811,2023-07-09 21:59,2023-07-10 04:08,2023-07-10T00:17:53,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.256041667,0.297708333,0.160011574,0.012696759,13.4,11.7,16.1,68.14285714,60,74,0,3.396825397,195.0920269,NA,191.86,98.59,7595.84,1986,1254.57,2456,23,190,55,wetland,13,MYVO,0,0,0,315563
11718,315563,SW1,2023-07-10,0,1,0,0,21,0,0,5,2023,58.3602,-134.60811,2023-07-10 21:58,2023-07-11 04:09,2023-07-11T00:21:40,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.257928241,0.299594907,0.1584375,0.016157407,13.72857143,12.8,15,65.28571429,62,69,0,3.03968254,201.1920269,NA,191.86,98.59,7595.84,1986,1254.57,2457,27,191,56,wetland,22,MYVO,0,0,0,315563
11719,315563,SW1,2023-07-11,0,0,0,1,30,0,0,12,2023,58.3602,-134.60811,2023-07-11 21:57,2023-07-12 04:11,2023-07-12T00:27:10,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.259895833,0.3015625,0.155694444,0.020868056,12.92857143,12.2,13.3,84.71428571,75,93,0,1.547619048,205.9420269,NA,191.86,98.59,7595.84,1986,1254.57,2458,43,192,57,wetland,31,MYVO,0,0,0,315563
11720,315563,SW1,2023-07-12,0,0,0,0,20,0,0,4,2023,58.3602,-134.60811,2023-07-12 21:55,2023-07-13 04:12,2023-07-13T00:36:00,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.26193287,0.303599537,0.150671296,0.027928241,10.81428571,10,11.7,88.71428571,86,93,0,0,210.6920269,NA,191.86,98.59,7595.84,1986,1254.57,2459,24,193,58,wetland,20,MYVO,0,0,0,315563
11721,315563,SW1,2023-07-13,0,0,0,1,18,0,0,4,2023,58.3602,-134.60811,2023-07-13 21:54,2023-07-14 04:14,2023-07-14T00:51:21,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.264050926,0.305717593,0.141157407,0.039560185,12.84285714,10,15.6,80.14285714,64,93,0,0,215.3920269,NA,191.86,98.59,7595.84,1986,1254.57,2460,23,194,59,wetland,19,MYVO,0,0,0,315563
11722,315563,SW1,2023-07-14,0,0,0,0,16,0,0,7,2023,58.3602,-134.60811,2023-07-14 21:52,2023-07-15 04:16,2023-07-15T01:19:16,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.266226852,0.307893519,0.122939815,0.059953704,14.52857143,12.8,16.7,81.71428571,70,93,0,1.849206349,222.6420269,NA,191.86,98.59,7595.84,1986,1254.57,2461,23,195,60,wetland,16,MYVO,0,0,0,315563
11723,315563,SW1,2023-07-15,0,0,0,0,19,0,0,7,2023,58.3602,-134.60811,2023-07-15 21:51,2023-07-16 04:18,2023-07-16T02:07:36,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.268483796,0.310150463,0.090578704,0.094571759,13.48571429,12.2,16.7,89.14285714,78,93,0,1.619047619,229.8420269,NA,191.86,98.59,7595.84,1986,1254.57,2462,26,196,61,wetland,19,MYVO,0,0,0,315563
11724,315563,SW1,2023-07-16,0,0,1,0,11,0,0,6,2023,58.3602,-134.60811,2023-07-16 21:49,2023-07-17 04:19,2023-07-17T03:17:25,2023-07-16T22:25:01,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.270798611,0.312465278,-0.203055556,0.144143519,14.17142857,13.3,14.4,97.71428571,96,100,7,3.753968254,239.0420269,NA,191.86,98.59,7595.84,1986,1254.57,2463,18,197,62,wetland,12,MYVO,0,0,0,315563
11725,315563,SW1,2023-07-17,0,0,0,0,13,0,0,7,2023,58.3602,-134.60811,2023-07-17 21:48,2023-07-18 04:21,NA,2023-07-17T22:46:06,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.27318287,0.314849537,0.040196759,0,12.68571429,12.2,14.4,90.14285714,81,93,0,3.325396825,244.0420269,NA,191.86,98.59,7595.84,1986,1254.57,2464,20,198,63,wetland,13,MYVO,0,0,0,315563
11726,315563,SW1,2023-07-18,0,1,0,0,22,0,0,10,2023,58.3602,-134.60811,2023-07-18 21:46,2023-07-19 04:23,NA,2023-07-18T22:57:42,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.275625,0.317291667,0.049409722,0,14.34285714,13.3,16.1,88.71428571,72,97,1,4.623015873,249.0420269,NA,191.86,98.59,7595.84,1986,1254.57,2465,33,199,64,wetland,23,MYVO,0,0,0,315563
11727,315563,SW1,2023-07-19,0,0,0,0,32,0,0,4,2023,58.3602,-134.60811,2023-07-19 21:44,2023-07-20 04:25,NA,2023-07-19T23:04:26,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.278113426,0.319780093,0.055277778,0,12.15714286,11.7,13.3,92.42857143,89,100,0,2.007936508,254.5920269,NA,191.86,98.59,7595.84,1986,1254.57,2466,36,200,65,wetland,32,MYVO,0,0,0,315563
11728,315563,SW1,2023-07-20,0,0,0,0,17,0,0,7,2023,58.3602,-134.60811,2023-07-20 21:43,2023-07-21 04:27,NA,2023-07-20T23:08:35,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.280671296,0.322337963,0.059398148,0,15.55714286,13.9,17.2,80.71428571,70,90,0,0.515873016,259.5920269,NA,191.86,98.59,7595.84,1986,1254.57,2467,24,201,66,wetland,17,MYVO,0,0,0,315563
11729,315563,SW1,2023-07-21,0,0,1,0,29,0,0,13,2023,58.3602,-134.60811,2023-07-21 21:41,2023-07-22 04:29,NA,2023-07-21T23:11:21,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.283275463,0.32494213,0.062581019,0,12.61428571,11.7,13.3,89.57142857,86,93,0,0.857142857,266.2920269,NA,191.86,98.59,7595.84,1986,1254.57,2468,43,202,67,wetland,30,MYVO,0,0,0,315563
11730,315563,SW1,2024-06-26,0,0,0,0,16,0,0,8,2024,58.3602,-134.60811,2024-06-26 22:08,2024-06-27 03:54,2024-06-27T00:37:03,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.240115741,0.281782407,0.137141204,0.019641204,13.48571429,11.7,17.8,79,60,86,0,1.285714286,125.6924326,NA,191.86,98.59,7595.84,1986,1254.57,2469,24,178,43,wetland,16,MYVO,0,0,0,315563
11731,315563,SW1,2024-06-27,0,0,0,0,13,0,0,13,2024,58.3602,-134.60811,2024-06-27 22:08,2024-06-28 03:55,2024-06-28T00:39:23,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.240856481,0.282523148,0.136041667,0.021481481,15.01428571,12.2,17.8,77.28571429,65,86,0,2.634920635,132.6424326,NA,191.86,98.59,7595.84,1986,1254.57,2470,26,179,44,wetland,13,MYVO,0,0,0,315563
11732,315563,SW1,2024-06-28,0,0,0,1,19,0,0,12,2024,58.3602,-134.60811,2024-06-28 22:08,2024-06-29 03:56,2024-06-29T00:41:38,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.241724537,0.283391204,0.13505787,0.023333333,15.97142857,15,16.7,74.42857143,70,81,0,4.051587302,140.9924326,NA,191.86,98.59,7595.84,1986,1254.57,2471,32,180,45,wetland,20,MYVO,0,0,0,315563
11733,315563,SW1,2024-06-29,0,0,0,0,17,0,0,8,2024,58.3602,-134.60811,2024-06-29 22:07,2024-06-30 03:57,2024-06-30T00:44:31,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.242673611,0.284340278,0.133668981,0.025671296,13.71428571,13.3,14.4,86.57142857,81,90,0,1.317460317,149.0424326,NA,191.86,98.59,7595.84,1986,1254.57,2472,25,181,46,wetland,17,MYVO,0,0,0,315563
11734,315563,SW1,2024-06-30,0,0,0,0,21,0,0,7,2024,58.3602,-134.60811,2024-06-30 22:07,2024-07-01 03:57,2024-07-01T00:48:57,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.243726852,0.285393519,0.131261574,0.029131944,12.62857143,11.7,13.3,91.28571429,89,96,1,1.865079365,155.9924326,NA,191.86,98.59,7595.84,1986,1254.57,2473,28,182,47,wetland,21,MYVO,0,0,0,315563
11735,315563,SW1,2024-07-01,0,0,0,0,27,0,0,13,2024,58.3602,-134.60811,2024-07-01 22:06,2024-07-02 03:59,2024-07-02T00:56:42,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.244895833,0.2865625,0.126597222,0.034965278,11.11428571,10.6,11.7,96.71428571,96,97,2,0.73015873,162.3424326,NA,191.86,98.59,7595.84,1986,1254.57,2474,40,183,48,wetland,27,MYVO,0,0,0,315563
11736,315563,SW1,2024-07-02,0,0,0,0,22,0,0,15,2024,58.3602,-134.60811,2024-07-02 22:05,2024-07-03 04:00,2024-07-03T01:11:24,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.246145833,0.2878125,0.117152778,0.045659722,10.74285714,10.6,11.1,96.85714286,96,100,3,0.515873016,164.8424326,NA,191.86,98.59,7595.84,1986,1254.57,2475,37,184,49,wetland,22,MYVO,0,0,0,315563
11737,315563,SW1,2024-07-03,0,0,0,0,28,0,0,4,2024,58.3602,-134.60811,2024-07-03 22:04,2024-07-04 04:01,2024-07-04T01:41:07,NA,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.2475,0.289166667,0.097326389,0.066840278,10.98571429,10.6,11.7,94.71428571,93,96,0,0.603174603,166.5424326,NA,191.86,98.59,7595.84,1986,1254.57,2476,32,185,50,wetland,28,MYVO,0,0,0,315563
11738,315563,SW1,2024-07-04,0,0,1,1,20,0,0,18,2024,58.3602,-134.60811,2024-07-04 22:04,2024-07-05 04:02,2024-07-05T02:37:19,2024-07-04T22:29:14,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.248935185,0.290601852,-0.172280093,0.106458333,11.28571429,10.6,12.8,89.71428571,86,93,0,0.428571429,168.2424326,NA,191.86,98.59,7595.84,1986,1254.57,2477,40,186,51,wetland,22,MYVO,0,0,0,315563
11739,315563,SW1,2024-07-05,0,0,0,0,34,0,0,15,2024,58.3602,-134.60811,2024-07-05 22:03,2024-07-06 04:03,2024-07-06T03:59:16,2024-07-05T23:05:41,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.250474537,0.292141204,-0.203877315,0.164016204,11.18571429,11.1,11.7,95.14285714,93,97,0,1.158730159,171.3424326,NA,191.86,98.59,7595.84,1986,1254.57,2478,49,187,52,wetland,34,MYVO,0,0,0,315563
11740,315563,SW1,2024-07-06,0,0,1,0,36,0,0,8,2024,58.3602,-134.60811,2024-07-06 22:02,2024-07-07 04:05,NA,2024-07-06T23:23:26,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.252094907,0.293761574,0.056493056,0,11.75714286,11.1,12.8,82.57142857,80,89,0,0,173.8424326,NA,191.86,98.59,7595.84,1986,1254.57,2479,45,188,53,wetland,37,MYVO,0,0,0,315563
11741,315563,SW1,2024-07-07,0,0,0,1,24,0,0,9,2024,58.3602,-134.60811,2024-07-07 22:01,2024-07-08 04:06,NA,2024-07-07T23:32:24,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.25380787,0.295474537,0.063460648,0,10.7,8.3,13.3,83.57142857,72,93,0,1.015873016,176.3424326,NA,191.86,98.59,7595.84,1986,1254.57,2480,34,189,54,wetland,25,MYVO,0,0,0,315563
11742,315563,SW1,2024-07-08,0,0,0,1,22,0,0,12,2024,58.3602,-134.60811,2024-07-08 21:59,2024-07-09 04:07,NA,2024-07-08T23:37:12,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.255601852,0.297268519,0.067581019,0,11.84285714,10.6,12.8,83,80,86,0,1.031746032,181.5924326,NA,191.86,98.59,7595.84,1986,1254.57,2481,35,190,55,wetland,23,MYVO,0,0,0,315563
11743,315563,SW1,2025-06-30,0,0,0,0,17,0,0,12,2025,58.3602,-134.60811,2025-06-30 22:07,2025-07-01 03:57,NA,2025-07-01T00:10:17,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.243483796,0.285150463,0.085520833,0.0021875,10.94285714,10,11.7,93.14285714,88,100,5,1.48015873,83.20821376,NA,191.86,98.59,7595.84,1986,1254.57,2482,29,181,46,wetland,17,MYVO,0,0,0,315563
11744,315563,SW1,2025-07-01,0,2,0,0,21,0,0,31,2025,58.3602,-134.60811,2025-07-01 22:06,2025-07-02 03:58,NA,2025-07-02T00:11:35,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.244618056,0.286284722,0.086851852,0.003518519,11.32857143,10.6,12,92.28571429,88,94,0,3.619047619,86.20821376,NA,191.86,98.59,7595.84,1986,1254.57,2483,54,182,47,wetland,23,MYVO,0,0,0,315563
11745,315563,SW1,2025-07-02,0,6,0,0,8,0,0,72,2025,58.3602,-134.60811,2025-07-02 22:05,2025-07-03 03:59,NA,2025-07-03T00:12:59,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.245844907,0.287511574,0.088298611,0.004965278,10.54285714,10,11.1,92.28571429,88,94,0,0.365079365,88.40821376,NA,191.86,98.59,7595.84,1986,1254.57,2484,86,183,48,wetland,14,MYVO,0,0,0,315563
11746,315563,SW1,2025-07-03,0,1,0,0,18,0,0,50,2025,58.3602,-134.60811,2025-07-03 22:05,2025-07-04 04:01,NA,2025-07-04T00:14:59,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.247175926,0.288842593,0.090219907,0.006886574,12.4,11.7,13.3,83.71428571,77,92,0,0.496031746,90.20821376,NA,191.86,98.59,7595.84,1986,1254.57,2485,69,184,49,wetland,19,MYVO,0,0,0,315563
11747,315563,SW1,2025-07-04,0,0,0,0,29,0,0,8,2025,58.3602,-134.60811,2025-07-04 22:04,2025-07-05 04:02,NA,2025-07-05T00:18:19,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.248599537,0.290266204,0.093125,0.009791667,12.42857143,11.7,13.3,86.42857143,77,94,0,0.452380952,94.10821376,NA,191.86,98.59,7595.84,1986,1254.57,2486,37,185,50,wetland,29,MYVO,0,0,0,315563
11748,315563,SW1,2025-07-05,0,0,0,1,17,0,0,6,2025,58.3602,-134.60811,2025-07-05 22:03,2025-07-06 04:03,NA,2025-07-06T00:24:15,315563,Valley,mvawt2,5,wetland,NA,3,10,1,98.59,river,Alaska,0.250104167,0.291770833,0.09787037,0.014537037,13.55714286,13,14.4,74.85714286,72,77,1,4.380952381,98.95821376,NA,191.86,98.59,7595.84,1986,1254.57,2487,24,186,51,wetland,18,MYVO,0,0,0,315563
